Line Number,French Sentence,English Translation,last_run,last_score
"[57] N'AI
",Je n'ai pas étudié tant que ça !,I haven't studied that much!,0,0
"[57] N'AI
",Je n'ai pas fait par exprès !,I didn't mean to!,0,0
"[57] N'AI
",Je n'ai pas peur ! C'est marrant !,I'm not scared! This is fun!,0,0
"[57] N'AI
",Je n'ai pas saisi ce que tu as dit.,I didn't catch what you said.,0,0
"[58] LUI
",Tu ne le lui as pas fait dire !,That's told him!,0,0
"[58] LUI
",Ça tu ne le lui as pas fait dire !,That's told him!,0,0
"[58] LUI
",Je peux aller avec lui ?,May I go with him?,0,0
"[58] LUI
",Tu ne lui as rien dit ?,You didn't tell him anything?,0,0
"[58] LUI
",Tu ne lui as rien dit ?,You didn't tell her anything?,0,0
"[58] LUI
","Qui est le plus jeune, lui ou moi ?","Who is younger, him or me?",0,0
"[58] LUI
",Tu vas lui en parler ?,Are you going to tell him?,0,0
"[58] LUI
",Tu vas lui en parler ?,Are you going to tell her?,0,0
"[58] LUI
",Pourquoi ne pas lui parler ?,Why don't you talk to her?,0,0
"[58] LUI
",Pourquoi ne pas lui parler ?,Why don't you talk to him?,0,0
"[59] MAIS
","Non, pas moi, mais toi !","No, not me, but you!",0,0
"[59] MAIS
","Oh, mais il est venu à Tokyo seul ?","Oh, but he did come to Tokyo alone.",0,0
"[59] MAIS
",Je suis désolé mais je ne peux pas.,I'm afraid I can't.,0,0
"[59] MAIS
",Je suis désolé mais je ne peux pas.,"I'm sorry, but I can't.",0,0
"[59] MAIS
",Je veux aider mais je ne peux pas.,"I want to help, but I can't.",0,0
"[59] MAIS
",Ce n'est pas un cheval mais un âne.,"That is not a horse, but a donkey.",0,0
"[59] MAIS
",Il a essayé fort mais il a échoué.,"He tried hard, but failed.",0,0
"[59] MAIS
",Je t'entends mais je ne te vois pas.,I hear you but I don't see you.,0,0
"[59] MAIS
","Désolé, mais je vais à la maison.","I'm sorry, but I'm going home.",0,0
"[59] MAIS
",Il est anglais mais vit en Inde.,"He is a British citizen, but lives in India.",0,0
"[60] SA
",Où se trouve sa maison ?,Where is his house?,0,0
"[60] SA
",Où se trouve sa maison ?,Where is her house?,0,0
"[60] SA
",Où est sa famille ?,Where is his family?,0,0
"[60] SA
",Où est sa famille ?,Where is her family?,0,0
"[60] SA
",Qui pourrait prendre sa place ?,Who could take his place?,0,0
"[60] SA
",Quelle est sa taille ?,How tall is he?,0,0
"[60] SA
",Vous auriez sa petite sœur ?,Would you have the same thing?,0,0
"[60] SA
",Regarde sa taille !,Look at the size of it!,0,0
"[60] SA
",Quelle est sa valeur ?,Of what value is it?,0,0
"[60] SA
",Quelle est sa nationalité ?,What is his nationality?,0,0
"[61] BEAUCOUP
",C'est beaucoup !,That's a lot!,0,0
"[61] BEAUCOUP
","Ça n'a pas beaucoup de sens, si ?","This doesn't make much sense, does it?",0,0
"[61] BEAUCOUP
",Ton plan me plaît beaucoup !,I like your plan a lot!,0,0
"[61] BEAUCOUP
",Tu as beaucoup de courage !,You have a lot of nerve!,0,0
"[61] BEAUCOUP
",Vous avez beaucoup de courage !,You have a lot of nerve!,0,0
"[61] BEAUCOUP
",Merci beaucoup !,Thank you very much!,0,0
"[61] BEAUCOUP
",Merci beaucoup !,Many thanks.,0,0
"[61] BEAUCOUP
",Merci beaucoup !,Thanks a lot!,0,0
"[61] BEAUCOUP
",Merci beaucoup !,Thank you very much.,0,0
"[61] BEAUCOUP
",À Nara il y a beaucoup de cerfs !,In Nara there are lots of deer!,0,0
"[62] VEUX
",Tu ne peux pas ou tu ne veux pas ?,You can't or you won't?,0,0
"[62] VEUX
",Je ne veux pas de ça !,I don't want that.,0,0
"[62] VEUX
","Tu ne le veux pas vraiment, si ?","You don't really want that, do you?",0,0
"[62] VEUX
","Tu ne veux pas de cela, si ?","You don't want that, do you?",0,0
"[62] VEUX
","Tu ne veux pas voir ça, si ?","You don't want to see this, do you?",0,0
"[62] VEUX
","Tu ne veux pas vraiment ça, si ?","You don't really want that, do you?",0,0
"[62] VEUX
",Tu veux une voiture ?,Do you want a car?,0,0
"[62] VEUX
",Tu veux quelque chose ?,Do you want anything?,0,0
"[62] VEUX
",Tu ne veux pas savoir !,You don't want to know it!,0,0
"[62] VEUX
",Tu comprends ce que je veux dire ?,Do you see what I mean?,0,0
"[63] BIEN
",Il est bien temps !,It's about time.,0,0
"[63] BIEN
",Tout va bien ?,Are you all right?,0,0
"[63] BIEN
",Ça te va bien !,That looks good on you.,0,0
"[63] BIEN
",C'est bien le moins !,That's an understatement!,0,0
"[63] BIEN
",Tu te sens bien ?,Are you feeling OK?,0,0
"[63] BIEN
",Tu le connais aussi bien que ça ?,Do you know him that much?,0,0
"[63] BIEN
",Ça a l’air bien !,That sounds good!,0,0
"[63] BIEN
","Je suis bien ton ami, non ?","I am your friend, right?",0,0
"[63] BIEN
",Comme elle joue bien du piano !,How well she plays the piano!,0,0
"[63] BIEN
",Comme il a bien joué !,How well he played!,0,0
"[64] C'EST
","Ce n'est pas toi, c'est moi !","It's not you, it's me!",0,0
"[64] C'EST
","Non, ce n'est pas moi, c'est toi !",No I'm not; you are!,0,0
"[64] C'EST
","Non, ce n'est pas moi, c'est toi !","No, it's not me. It's you!",0,0
"[64] C'EST
",Comme c'est tard !,"Oh, how late it is!",0,0
"[64] C'EST
",Comme c'est beau !,How beautiful it is!,0,0
"[64] C'EST
",Comme c'est beau !,How beautiful!,0,0
"[64] C'EST
","Et maintenant, c'est mon tour !","And now, it's my turn!",0,0
"[64] C'EST
",Comme c'est gentil de le dire !,What a nice thing to say!,0,0
"[64] C'EST
",Comme c'est stupide de votre part !,How silly of you!,0,0
"[64] C'EST
",Comme c'est vraiment étrange !,How very curious!,0,0
"[65] J'AI
",Où est le reçu dont j'ai besoin ?,Where is the receipt that I need?,0,0
"[65] J'AI
","Moi, j'ai dormi, et toi ?","I slept, and you?",0,0
"[65] J'AI
",Dieu que j'ai faim !,"Gosh, I'm hungry.",0,0
"[65] J'AI
",Quel idiot j'ai été !,What a fool I've been!,0,0
"[65] J'AI
",Quelle idiote j'ai été !,What a fool I've been!,0,0
"[65] J'AI
",Ne me dictez pas ce que j'ai vu !,Don't tell me what I saw.,0,0
"[65] J'AI
",Ne me dicte pas ce que j'ai vu !,Don't tell me what I saw.,0,0
"[65] J'AI
",Je ne sais pas si j'ai le temps.,I don't know if I have the time.,0,0
"[65] J'AI
",Je vous ai dit que j'ai une nana.,I told you I have a girlfriend.,0,0
"[65] J'AI
",Je pense que j'ai déjà vu ce film.,I think I've seen this movie before.,0,0
"[66] VAIS
","Je vais bien, et toi ?",I'm fine. How about you?,0,0
"[66] VAIS
",Je vais être en retard à l’école !,I'll be late for school!,0,0
"[66] VAIS
",Je vais me coucher !,I'm going to bed!,0,0
"[66] VAIS
",Je vais vous chercher une chaise ?,Shall I get you a chair?,0,0
"[66] VAIS
",Je vais me mettre à pleurer !,I am about to cry!,0,0
"[66] VAIS
",Je vais la tuer pour ça !,I'm going to kill her for this!,0,0
"[66] VAIS
",Je vais le tuer pour ça !,I'm going to kill him for this!,0,0
"[66] VAIS
",Je vais vous tuer pour ça !,I'm going to kill you for this!,0,0
"[66] VAIS
",Je vais te tuer pour ça !,I'm going to kill you for this!,0,0
"[66] VAIS
",Je vais te donner une leçon !,I'll teach you a lesson!,0,0
"[67] PEUT
",Qui peut dire ce qui va arriver ?,Who can say what will happen in the future?,0,0
"[67] PEUT
",On peut écrire comme ça ?,Can I write it that way?,0,0
"[67] PEUT
",On peut écrire comme ça ?,Can I write it like that?,0,0
"[67] PEUT
",Il peut courir si vite !,He can run so fast!,0,0
"[67] PEUT
",Ça ne peut pas être ce que tu veux.,This can't be what you want.,0,0
"[67] PEUT
",Cela peut être ou ne pas être vrai.,It may or may not be true.,0,0
"[67] PEUT
",Il ne peut pas avoir lu ce livre.,He can't have read this book.,0,0
"[67] PEUT
",Tom ne peut plus nous faire de mal.,Tom can't hurt us anymore.,0,0
"[67] PEUT
",On ne peut pas vivre sur cette île.,You can't live on that island.,0,0
"[67] PEUT
",Il ne peut faire face à la vérité.,He can't handle the truth.,0,0
"[68] DEUX
",Pourquoi pas les deux ?,Why not both?,0,0
"[68] DEUX
",Quel est le plus cher des deux ?,Which is the more expensive of the two?,0,0
"[68] DEUX
",Lequel est le plus lourd des deux ?,Which is the heavier of the two?,0,0
"[68] DEUX
",Ce chien est né il y a deux mois.,This dog was born two months ago.,0,0
"[68] DEUX
",Il a fait les deux en même temps.,He did both at the same time.,0,0
"[68] DEUX
",Il a fait le travail en deux jours.,He did the work in two days.,0,0
"[68] DEUX
",Elle a deux ans de plus que toi.,She is two years older than you.,0,0
"[68] DEUX
",Elle a deux ans de plus que vous.,She is two years older than you.,0,0
"[68] DEUX
",Elle a deux ans de plus que lui.,She's two years older than him.,0,0
"[68] DEUX
",Elle a deux ans de moins que moi.,She is two years younger than me.,0,0
"[69] JAMAIS
",Ne me parle jamais plus !,Don't ever talk to me again.,0,0
"[69] JAMAIS
",Ne me parle plus jamais comme ça !,Don't ever speak to me like that!,0,0
"[69] JAMAIS
",Je n'ai jamais dit ça !,I've never said that!,0,0
"[69] JAMAIS
",Je n'ai jamais dit ça !,I never said that!,0,0
"[69] JAMAIS
",Ne fais plus jamais ça!,Don't do that never again!,0,0
"[69] JAMAIS
",Ne me rappelle plus jamais !,Don't ever call me again.,0,0
"[69] JAMAIS
",Ne me fais plus jamais attendre !,Don't ever make me wait again.,0,0
"[69] JAMAIS
",Mais tu ne m'as jamais dit ça !,But you've never told me about this!,0,0
"[69] JAMAIS
",Ne me parlez jamais plus !,Don't ever talk to me again.,0,0
"[69] JAMAIS
",Ne me faites plus jamais attendre !,Don't ever make me wait again.,0,0
"[70] QUAND
",Depuis quand ?,Since when?,0,0
"[70] QUAND
","Si pas maintenant, alors quand ?","If not now, then when?",0,0
"[70] QUAND
","Pas maintenant, alors quand ?","Not now, then when?",0,0
"[70] QUAND
","Alors, quand exactement ?","Well, when exactly?",0,0
"[70] QUAND
",Tu pars quand ?,What time will you leave?,0,0
"[70] QUAND
",Tu pars quand ?,When will you leave?,0,0
"[70] QUAND
",À quand le mariage ?,When's the wedding?,0,0
"[70] QUAND
",C'est quand ton anniversaire ?,When's your birthday?,0,0
"[70] QUAND
",Tu penses te marier quand ?,When are you planning to tie the knot?,0,0
"[70] QUAND
",De quand date cette église ?,How old is this church?,0,0
"[71] TROP
",Il y a trop de choses à faire !,There are too many things to do!,0,0
"[71] TROP
",Je suis trop heureux !,I'm too happy!,0,0
"[71] TROP
",Le temps passe trop vite !,Time passes too quickly!,0,0
"[71] TROP
",Ne regarde pas trop la télé !,Don't watch too much TV.,0,0
"[71] TROP
",Elle en ferait pas un peu trop ?,Methinks the Lady protesteth too much!,0,0
"[71] TROP
",Tu n'aurais pas trop parlé ?,Haven't you said too much?,0,0
"[71] TROP
",Le temps passe trop rapidement !,Time passes too quickly!,0,0
"[71] TROP
",Ne travaille pas trop dur !,Don't work too hard!,0,0
"[71] TROP
",Je suis trop heureuse !,I'm too happy!,0,0
"[71] TROP
",C'est trop cher !,It's too expensive!,0,0
"[72] TOUS
",Qui est le plus grand de tous ?,Who is the tallest of all?,0,0
"[72] TOUS
",Où sont tous les autres ?,Where are all the others?,0,0
"[72] TOUS
",Où sont tous les autres ?,Where's everybody else?,0,0
"[72] TOUS
",Où sont tous les autres ?,Where's everyone else?,0,0
"[72] TOUS
",Vous le voyez tous les combien ?,How often do you see him?,0,0
"[72] TOUS
",Ils sont tous morts ! tous ! tous !,They're all dead! All dead! All dead!,0,0
"[72] TOUS
",Tu ne peux pas tous nous tuer,You can't kill us all.,0,0
"[72] TOUS
",Allez tous vous faire foutre !,Fuck you all to hell!,0,0
"[72] TOUS
",Je ne les aime pas tous les deux.,I do not like both of them.,0,0
"[72] TOUS
",Je parle au nom de tous les gens.,I speak for all people.,0,0
"[73] ELLE
",Et si elle ne veut pas me parler ?,What if she doesn't want to talk to me?,0,0
"[73] ELLE
",Comme elle est belle !,How beautiful she is!,0,0
"[73] ELLE
",Et si elle dit non ?,What if she says no?,0,0
"[73] ELLE
",Comme elle joue bien du piano !,How well she plays the piano!,0,0
"[73] ELLE
","Qui ne l’aime pas, elle ?",Who doesn't love her?,0,0
"[73] ELLE
",Comme elle nage rapidement !,How fast she swims!,0,0
"[73] ELLE
",Comme elle chante bien !,How beautifully she sings!,0,0
"[73] ELLE
","Et pourtant, elle tourne !",But it does move!,0,0
"[73] ELLE
",Je suis à elle et elle est à moi.,I am hers and she is mine.,0,0
"[73] ELLE
","À la fin, elle a eu une bonne idée.","At last, she hit on a good idea.",0,0
"[74] DIRE
",Tu ne le lui as pas fait dire !,That's told him!,0,0
"[74] DIRE
",Ça tu ne le lui as pas fait dire !,That's told him!,0,0
"[74] DIRE
",Vous avez quelque chose à me dire ?,Do you have something that you want to say to me?,0,0
"[74] DIRE
",C'est peu dire !,That's an understatement!,0,0
"[74] DIRE
",Tu comprends ce que je veux dire ?,Do you see what I mean?,0,0
"[74] DIRE
",Tu vois ce que je veux dire ?,You see what I mean?,0,0
"[74] DIRE
",C'est facile à dire pour toi !,You can talk well!,0,0
"[74] DIRE
",Ça veut rien dire !,It doesn't mean anything!,0,0
"[74] DIRE
",Qui peut dire ce qui va arriver ?,Who can say what will happen in the future?,0,0
"[74] DIRE
",Vous voulez vraiment dire cela ?,Do you really mean that?,0,0
"[75] AUSSI
",C'est aussi bon que ça ?!,It's THAT good?!,0,0
"[75] AUSSI
",Tu le connais aussi bien que ça ?,Do you know him that much?,0,0
"[75] AUSSI
",Je veux aussi savoir !,I also want to know!,0,0
"[75] AUSSI
",Vous devez y aller aussi !,You should go too!,0,0
"[75] AUSSI
","Le banc est aussi là, non ?","The bench is there too, isn't it?",0,0
"[75] AUSSI
",Tu me manques aussi !,I miss you too!,0,0
"[75] AUSSI
",Je ne suis pas aussi grand que lui.,I am not as tall as he.,0,0
"[75] AUSSI
","En fait, moi aussi je veux y aller.","Actually, I'd also like to go.",0,0
"[75] AUSSI
",Je ne cours pas aussi vite que Jim.,I cannot run as fast as Jim.,0,0
"[75] AUSSI
",As-tu déjà vu un aussi bon film ?,Have you ever seen a film this good?,0,0
"[76] DOIS
",Je ne vous dois rien !,I don't owe you squat!,0,0
"[76] DOIS
",Je dois la voir !,I have to see it!,0,0
"[76] DOIS
",Je dois le voir !,I have to see it!,0,0
"[76] DOIS
",Je ne te dois rien !,I don't owe you squat!,0,0
"[76] DOIS
",Tu dois aider ta mère !,You must help your mother.,0,0
"[76] DOIS
",Tu dois essayer !,You have to try!,0,0
"[76] DOIS
",Tu dois être plus prudent !,You need to be more careful!,0,0
"[76] DOIS
",Tu dois lui donner une leçon !,You need to teach her a lesson!,0,0
"[76] DOIS
",Je dois ce que je suis à mon ami.,I owe what I am to my friend.,0,0
"[76] DOIS
",Je dois ce que je suis à mon père.,I owe what I am to my father.,0,0
"[77] DÉJÀ
",Ne me dis pas ce que je sais déjà !,Don't tell me what I already know.,0,0
"[77] DÉJÀ
","Quel est son nom, déjà ?",What's her name again?,0,0
"[77] DÉJÀ
",Tu as déjà de la barbe ?,Have you got a beard already?,0,0
"[77] DÉJÀ
",Tu pars déjà ?,You're leaving already?,0,0
"[77] DÉJÀ
",Vous partez déjà ?,You're leaving already?,0,0
"[77] DÉJÀ
",Il a dit qu'il a déjà été à Hawaii.,He said he had been to Hawaii before.,0,0
"[77] DÉJÀ
",Je pense que j'ai déjà vu ce film.,I think I've seen this movie before.,0,0
"[77] DÉJÀ
",Il me semble que j'ai déjà été ici.,I have a feeling that I have been here before.,0,0
"[77] DÉJÀ
",As-tu déjà fini de lire ce livre ?,Have you finished reading that book yet?,0,0
"[77] DÉJÀ
",Je me sens déjà assez mal comme ça.,I feel bad enough already.,0,0
"[78] COMME
",Je ne suis pas comme vous !,I'm not like you!,0,0
"[78] COMME
",Moi je ne suis pas comme vous !,I'm not like you!,0,0
"[78] COMME
",Je ne suis pas comme toi !,I'm not like you!,0,0
"[78] COMME
",Moi je ne suis pas comme toi !,I'm not like you!,0,0
"[78] COMME
",Ne me parle plus jamais comme ça !,Don't ever speak to me like that!,0,0
"[78] COMME
",C'est comme ça que tu fais !,That's how you do it!,0,0
"[78] COMME
",On peut écrire comme ça ?,Can I write it that way?,0,0
"[78] COMME
",On peut écrire comme ça ?,Can I write it like that?,0,0
"[78] COMME
",Il est beau comme un dieu !,He is beautiful like a god!,0,0
"[78] COMME
",Regarde comme il court vite !,Look how fast he runs!,0,0
"[79] VA
",Ça ne va pas le faire !,It's not gonna be fine!,0,0
"[79] VA
",Ça ne va pas !,That won't work!,0,0
"[79] VA
",Ça ne va pas ?,Something wrong?,0,0
"[79] VA
",Quelque chose qui ne va pas ?,Something wrong with that?,0,0
"[79] VA
",Quelque chose ne va pas ?,Is something wrong?,0,0
"[79] VA
",Tout va bien ?,Are you all right?,0,0
"[79] VA
",Ça te va bien !,That looks good on you.,0,0
"[79] VA
","Quelque chose ne va pas, ici !",Something's not right here.,0,0
"[79] VA
",Ne va pas dans ma chambre !,Don't go in my room.,0,0
"[79] VA
",Où va ce livre ?,Where does this book go?,0,0
"[80] SES
",De quelle couleur sont ses yeux ?,What colour are her eyes?,0,0
"[80] SES
",Ne mets pas ses paroles en doute !,Don't doubt his words.,0,0
"[80] SES
",À quoi font allusion ses paroles ?,What do his words imply?,0,0
"[80] SES
",J'ai vu de la peur dans ses yeux.,I saw fear in her eyes.,0,0
"[80] SES
",Ce bureau a perdu un de ses pieds.,This desk has lost one of its legs.,0,0
"[80] SES
",Je vis de la peur dans ses yeux.,I saw fear in her eyes.,0,0
"[80] SES
",J'ai eu un bon dîner à ses frais.,I had a good dinner at his expense.,0,0
"[80] SES
",Il a raconté son secret à ses amis.,He told his friends his secret.,0,0
"[80] SES
",Il a coupé la corde avec ses dents.,He cut the rope with his teeth.,0,0
"[80] SES
",Ne juge pas un homme par ses habits.,Don't judge a man by his clothes.,0,0
"[81] ONT
",Ils en ont parlé au téléphone,They talked about it on the telephone.,0,0
"[81] ONT
",Quel âge ont les enfants ?,How old are the children?,0,0
"[81] ONT
",Quel âge ont les enfants ?,How old are the kids?,0,0
"[81] ONT
",Quel âge ont vos enfants ?,How old are your children?,0,0
"[81] ONT
",Par qui ont été écrits ces poèmes ?,By whom were these poems written?,0,0
"[81] ONT
",Les CD ont pris la place des vinyls.,CDs have taken the place of records.,0,0
"[81] ONT
",Les gens ont peur de la guerre.,People have a fear of wars.,0,0
"[81] ONT
",Les gens ont peur de la guerre.,People are afraid of war.,0,0
"[81] ONT
",Je sais de quoi ils ont l’air.,I know what they're like.,0,0
"[81] ONT
",Je crois en ce qu'ils ont dit.,I believe in what they said.,0,0
"[82] SAIS
",Tu sais qui je suis ?,Do you know me?,0,0
"[82] SAIS
",Comment ça tu ne sais pas ? !,What do you mean you don't know?!,0,0
"[82] SAIS
",Tu ne sais pas où est ma montre ?,Do you know where my watch is?,0,0
"[82] SAIS
",Ne me dis pas ce que je sais déjà !,Don't tell me what I already know.,0,0
"[82] SAIS
",Ne me dis pas ce que je sais !,Don't tell me what I know.,0,0
"[82] SAIS
",Je ne sais pas quoi faire demain !,I don't know what to do tomorrow.,0,0
"[82] SAIS
",Ne me dites pas ce que je sais !,Don't tell me what I know.,0,0
"[82] SAIS
",Tu sais que je t'aime !,You know I love you!,0,0
"[82] SAIS
","Tu ne sais pas danser, si ?","You can't dance, can you?",0,0
"[82] SAIS
",Je sais exactement où je me trouve,I know exactly where I am.,0,0
"[83] TOUJOURS
",Pourquoi toujours moi ?,Why always me?,0,0
"[83] TOUJOURS
",Cause toujours !,Whatever!,0,0
"[83] TOUJOURS
",On se voit toujours plus tard ?,Are we still on for later?,0,0
"[83] TOUJOURS
",J'en serai toujours capable ?,Will I still be able to do it?,0,0
"[83] TOUJOURS
",Vous jouez toujours au golf ?,Are you still playing golf?,0,0
"[83] TOUJOURS
",Il a toujours été fidèle à sa femme.,He was always faithful to his wife.,0,0
"[83] TOUJOURS
",Il est toujours en train de rire.,He is always laughing.,0,0
"[83] TOUJOURS
",Il est toujours chez lui le lundi.,He is always at home on Mondays.,0,0
"[83] TOUJOURS
",Il est toujours chez lui le lundi.,"On Mondays, he's always at home.",0,0
"[83] TOUJOURS
",Il est toujours chez lui le lundi.,He's always at home on Mondays.,0,0
"[84] TON
",Que fait ton père ?,What does your father do?,0,0
"[84] TON
",Où est ton père ?,Where is your father?,0,0
"[84] TON
",Où est ton père ?,Where's your father?,0,0
"[84] TON
",Où est ton chien ?,Where is your dog?,0,0
"[84] TON
",Où est ton frère ?,Where is your brother?,0,0
"[84] TON
",Fais de ton mieux !,Do your best!,0,0
"[84] TON
",Qui est ton professeur ?,Who is your teacher?,0,0
"[84] TON
",Qui est ton professeur ?,Who's your teacher?,0,0
"[84] TON
",Qui est ton petit ami ?,Who's your boyfriend?,0,0
"[84] TON
",Comment va ton père ?,How's your father?,0,0
"[85] MES
",Où sont mes livres ?,Where are my books?,0,0
"[85] MES
",Où sont mes parents ?,Where are my parents?,0,0
"[85] MES
",Ce ne sont pas mes affaires !,These things aren't mine!,0,0
"[85] MES
",Où sont mes affaires ?,Where are my things?,0,0
"[85] MES
",Où sont mes vêtements ?,Where are my clothes?,0,0
"[85] MES
",Où sont mes clés de voiture ?,Where are my car keys?,0,0
"[85] MES
",Elle m'a volé mes vêtements !,She stole my clothes!,0,0
"[85] MES
",Tu n'as pas vu mes clés ?,Didn't you see my keys?,0,0
"[85] MES
",Où sont mes lunettes ?,Where are my glasses?,0,0
"[85] MES
",Où sont mes clés ?,Where are my keys?,0,0
"[86] AUX
",Pense aux enfants !,Think about the children!,0,0
"[86] AUX
",J'ai mal aux yeux !,My eyes hurt!,0,0
"[86] AUX
","Ne dis rien aux autres, d'accord ?","Don't tell the others, OK?",0,0
"[86] AUX
",Tu crois aux fantômes ?,Do you believe in ghosts?,0,0
"[86] AUX
",Avance et fais place aux autres !,Step forward and make room for others.,0,0
"[86] AUX
",Vous croyez aux fantômes ?,Do you believe in ghosts?,0,0
"[86] AUX
",Je ne sais pas parler aux enfants.,I don't know how to talk to kids.,0,0
"[86] AUX
",Que dites-vous de jouer aux cartes ?,What do you say to playing cards?,0,0
"[86] AUX
",Le pays est aux mains de l’ennemi.,The country is in the grasp of the enemy.,0,0
"[86] AUX
",Est-ce que tu crois aux fantômes ?,Do you believe in ghosts?,0,0
"[87] OU
",Tu ne peux pas ou tu ne veux pas ?,You can't or you won't?,0,0
"[87] OU
",Être ou ne pas être ?,To be or not to be?,0,0
"[87] OU
","Qui est le plus jeune, lui ou moi ?","Who is younger, him or me?",0,0
"[87] OU
",Tu y vas en train ou en voiture ?,Do you go by train or by car?,0,0
"[87] OU
",Un garçon ou une fille ?,Is it a boy or a girl?,0,0
"[87] OU
",Tu es venu en train ou en bus ?,Did you come here by train or by bus?,0,0
"[87] OU
",Tu veux boire du thé ou du café ?,You want to drink tea or coffee?,0,0
"[87] OU
",Chambre simple ou double ?,Single or double room?,0,0
"[87] OU
","Prêt ou pas, me voilà !","Ready or not, here I come.",0,0
"[87] OU
",Viande ou poisson ?,Meat or fish?,0,0
"[88] PENSE
",Qui ne pense pas de même ?,Who doesn't think so?,0,0
"[88] PENSE
",N'y pense même pas !,Don't even think about it!,0,0
"[88] PENSE
",N'y pense même pas !,Don't even think about it.,0,0
"[88] PENSE
",N'y pense plus !,Don't think about that anymore.,0,0
"[88] PENSE
",Je pense donc je suis,I think therfore I am,0,0
"[88] PENSE
",Que pense Tom de Mary ?,What does Tom think of Mary?,0,0
"[88] PENSE
",Ne pense jamais autrement !,Don't ever think otherwise.,0,0
"[88] PENSE
",Je pense que je suis un peu jaloux.,I suppose I felt a little jealous.,0,0
"[88] PENSE
",Elle pense tout le temps à la bite.,She thinks about cocks all the time.,0,0
"[88] PENSE
",Je pense que sa vie est en danger.,I think his life is in danger.,0,0
"[89] S'EST
",Comment s'est passé votre été ?,How was your summer?,0,0
"[89] S'EST
",Comment s'est passé ton été ?,How was your summer?,0,0
"[89] S'EST
",Comment ça s'est produit ?,How did it come about?,0,0
"[89] S'EST
",Comment s'est passé votre séjour ?,How was your stay?,0,0
"[89] S'EST
",Comment s'est déroulé votre été ?,How was your summer?,0,0
"[89] S'EST
",Comment s'est déroulé ton été ?,How was your summer?,0,0
"[89] S'EST
",Comment s'est passé ton test ?,How was your test?,0,0
"[89] S'EST
",Qui s'est introduit dans la fête ?,Who crashed the party?,0,0
"[89] S'EST
",Comment s'est passée ta nuit ?,How was your night?,0,0
"[89] S'EST
","On s'est vraiment bien amusé, non ?","We sure had fun, didn't we?",0,0
"[90] M'A
",On m'a demandé ?,Has anyone asked for me?,0,0
"[90] M'A
",Ta femme m'a vu et te l’a dit ?,Your wife saw me and told you?,0,0
"[90] M'A
",Elle m'a volé mes vêtements !,She stole my clothes!,0,0
"[90] M'A
",Je ne sais pas ce qui m'a pris.,I don't know what came over me.,0,0
"[90] M'A
",Il m'a dit que son père était mort.,He told me that his father was dead.,0,0
"[90] M'A
",Elle m'a dit au revoir pour de bon.,She said good-by to me for good.,0,0
"[90] M'A
",Il m'a dit de me laver la figure.,He told me to wash my face.,0,0
"[90] M'A
",Il ne m'a pas répondu un seul mot.,He answered not a word to me.,0,0
"[90] M'A
",Il m'a donné du pain et du lait.,"He gave me some bread, also some milk.",0,0
"[90] M'A
",Il m'a dit de ne pas fumer.,He told me not to smoke.,0,0
"[91] MÊME
",Qui ne pense pas de même ?,Who doesn't think so?,0,0
"[91] MÊME
",Pas même moi !,Not even me!,0,0
"[91] MÊME
",N'y pense même pas !,Don't even think about it!,0,0
"[91] MÊME
",N'y pense même pas !,Don't even think about it.,0,0
"[91] MÊME
",Il ne sait même pas nager !,He doesn't even know how to swim!,0,0
"[91] MÊME
",Nous sommes dans le même bateau !,We are on the same boat.,0,0
"[91] MÊME
",N'y pensez même pas !,Don't even think about it.,0,0
"[91] MÊME
",Je ne veux même pas que tu y sois.,I don't even want you there.,0,0
"[91] MÊME
",Je ne veux même pas que tu sois là.,I don't even want you there.,0,0
"[91] MÊME
",Je n'ai même pas le temps de lire.,I don't even have time to read.,0,0
"[92] DIT
",Je vous l’ai dit !,I told you so.,0,0
"[92] DIT
",Je n'ai pas dit ça !,I didn't say this!,0,0
"[92] DIT
",Je te l’ai dit !,I told you so.,0,0
"[92] DIT
",Tu ne lui as rien dit ?,You didn't tell him anything?,0,0
"[92] DIT
",Tu ne lui as rien dit ?,You didn't tell her anything?,0,0
"[92] DIT
",Je n'ai jamais dit ça !,I've never said that!,0,0
"[92] DIT
",Je n'ai jamais dit ça !,I never said that!,0,0
"[92] DIT
",Qui a dit cela ?,Who said that?,0,0
"[92] DIT
",Fais ce qu'il dit !,Do what he says.,0,0
"[92] DIT
",Je ne comprends rien à ce qu'il dit,I don't understand a word of what he says.,0,0
"[93] AVOIR
",Je peux avoir un reçu ?,May I have a receipt?,0,0
"[93] AVOIR
",Ne te laisse pas avoir !,Don't fall for it!,0,0
"[93] AVOIR
",Tu ne peux pas avoir trente ans !,You can't be thirty years old.,0,0
"[93] AVOIR
",Comment avoir seulement du thé ?,How to merely get tea?,0,0
"[93] AVOIR
",Nous allons avoir un bébé !,We're going to have a baby!,0,0
"[93] AVOIR
",Désolé de vous avoir surpris !,Sorry I startled you!,0,0
"[93] AVOIR
",Ne vous laissez pas avoir !,Don't fall for it!,0,0
"[93] AVOIR
",J'ai peur de ne plus avoir de café.,I'm afraid I've run short of coffee.,0,0
"[93] AVOIR
",Il ne peut pas avoir lu ce livre.,He can't have read this book.,0,0
"[93] AVOIR
",Il n'y a pas de quoi avoir peur.,There's nothing to be afraid of.,0,0
